205,1.49E+12,2017-01-25-6-32-52AM,161
206,1.49E+12,2017-01-25-6-32-53AM,199
207,1.49E+12,2017-01-25-6-32-53AM,223
208,1.49E+12,2017-01-25-6-32-53AM,310
209,1.49E+12,2017-01-25-6-32-53AM,364
210,1.49E+12,2017-01-25-6-32-53AM,330
211,1.49E+12,2017-01-25-6-32-54AM,294
212,1.49E+12,2017-01-25-6-32-54AM,240
213,1.49E+12,2017-01-25-6-32-54AM,305
214,1.49E+12,2017-01-25-6-32-54AM,359
215,1.49E+12,2017-01-25-6-32-54AM,369
216,1.49E+12,2017-01-25-6-32-54AM,376
217,1.49E+12,2017-01-25-6-32-55AM,336
218,1.49E+12,2017-01-25-6-32-55AM,300
219,1.49E+12,2017-01-25-6-32-55AM,176
220,1.49E+12,2017-01-25-6-32-55AM,97
221,1.49E+12,2017-01-25-6-32-55AM,87
222,1.49E+12,2017-01-25-6-32-56AM,109
223,1.49E+12,2017-01-25-6-32-56AM,114
224,1.49E+12,2017-01-25-6-32-56AM,127
225,1.49E+12,2017-01-25-6-32-56AM,137
226,1.49E+12,2017-01-25-6-32-56AM,132
227,1.49E+12,2017-01-25-6-32-56AM,129
228,1.49E+12,2017-01-25-6-32-57AM,62
229,1.49E+12,2017-01-25-6-32-57AM,72
230,1.49E+12,2017-01-25-6-32-57AM,81
231,1.49E+12,2017-01-25-6-32-57AM,63
232,1.49E+12,2017-01-25-6-32-57AM,29
233,1.49E+12,2017-01-25-6-32-58AM,39
234,1.49E+12,2017-01-25-6-32-58AM,29
235,1.49E+12,2017-01-25-6-32-58AM,23
236,1.49E+12,2017-01-25-6-32-58AM,23
237,1.49E+12,2017-01-25-6-32-58AM,20
238,1.49E+12,2017-01-25-6-32-58AM,20
239,1.49E+12,2017-01-25-6-32-59AM,28
240,1.49E+12,2017-01-25-6-32-59AM,34
241,1.49E+12,2017-01-25-6-32-59AM,33
242,1.49E+12,2017-01-25-6-32-59AM,38
243,1.49E+12,2017-01-25-6-32-59AM,35
244,1.49E+12,2017-01-25-6-33-00AM,25
245,1.49E+12,2017-01-25-6-33-00AM,22
246,1.49E+12,2017-01-25-6-33-00AM,23
247,1.49E+12,2017-01-25-6-33-00AM,30
248,1.49E+12,2017-01-25-6-33-00AM,39
249,1.49E+12,2017-01-25-6-33-00AM,43
250,1.49E+12,2017-01-25-6-33-01AM,66
251,1.49E+12,2017-01-25-6-33-01AM,103
252,1.49E+12,2017-01-25-6-33-01AM,138
253,1.49E+12,2017-01-25-6-33-01AM,231
254,1.49E+12,2017-01-25-6-33-01AM,350
255,1.49E+12,2017-01-25-6-33-01AM,440
256,1.49E+12,2017-01-25-6-33-02AM,479
257,1.49E+12,2017-01-25-6-33-02AM,567
258,1.49E+12,2017-01-25-6-33-02AM,511
259,1.49E+12,2017-01-25-6-33-02AM,419
260,1.49E+12,2017-01-25-6-33-02AM,297
261,1.49E+12,2017-01-25-6-33-03AM,192
262,1.49E+12,2017-01-25-6-33-03AM,126
263,1.49E+12,2017-01-25-6-33-03AM,83
264,1.49E+12,2017-01-25-6-33-03AM,73
265,1.49E+12,2017-01-25-6-33-03AM,63
266,1.49E+12,2017-01-25-6-33-03AM,57
267,1.49E+12,2017-01-25-6-33-04AM,56
268,1.49E+12,2017-01-25-6-33-04AM,51
269,1.49E+12,2017-01-25-6-33-04AM,64
270,1.49E+12,2017-01-25-6-33-04AM,91
271,1.49E+12,2017-01-25-6-33-04AM,107
272,1.49E+12,2017-01-25-6-33-05AM,156
273,1.49E+12,2017-01-25-6-33-05AM,204
274,1.49E+12,2017-01-25-6-33-05AM,251
275,1.49E+12,2017-01-25-6-33-05AM,290
276,1.49E+12,2017-01-25-6-33-05AM,292
277,1.49E+12,2017-01-25-6-33-05AM,243
278,1.49E+12,2017-01-25-6-33-06AM,198
279,1.49E+12,2017-01-25-6-33-06AM,169
280,1.49E+12,2017-01-25-6-33-06AM,142
281,1.49E+12,2017-01-25-6-33-06AM,140
282,1.49E+12,2017-01-25-6-33-06AM,137
283,1.49E+12,2017-01-25-6-33-07AM,162
284,1.49E+12,2017-01-25-6-33-07AM,225
285,1.49E+12,2017-01-25-6-33-07AM,300
286,1.49E+12,2017-01-25-6-33-07AM,321
287,1.49E+12,2017-01-25-6-33-07AM,284
288,1.49E+12,2017-01-25-6-33-07AM,217
289,1.49E+12,2017-01-25-6-33-08AM,157
290,1.49E+12,2017-01-25-6-33-08AM,91
291,1.49E+12,2017-01-25-6-33-08AM,17
292,1.49E+12,2017-01-25-6-33-08AM,15
293,1.49E+12,2017-01-25-6-33-08AM,15
294,1.49E+12,2017-01-25-6-33-09AM,13
295,1.49E+12,2017-01-25-6-33-09AM,11
296,1.49E+12,2017-01-25-6-33-09AM,10
297,1.49E+12,2017-01-25-6-33-09AM,10
298,1.49E+12,2017-01-25-6-33-09AM,11
299,1.49E+12,2017-01-25-6-33-09AM,23
300,1.49E+12,2017-01-25-6-33-10AM,36
301,1.49E+12,2017-01-25-6-33-10AM,48
302,1.49E+12,2017-01-25-6-33-10AM,85
303,1.49E+12,2017-01-25-6-33-10AM,140
304,1.49E+12,2017-01-25-6-33-10AM,167
305,1.49E+12,2017-01-25-6-33-11AM,180
306,1.49E+12,2017-01-25-6-33-11AM,198
307,1.49E+12,2017-01-25-6-33-11AM,167
308,1.49E+12,2017-01-25-6-33-11AM,108
309,1.49E+12,2017-01-25-6-33-11AM,64
310,1.49E+12,2017-01-25-6-33-11AM,31
311,1.49E+12,2017-01-25-6-33-12AM,5
312,1.49E+12,2017-01-25-6-33-12AM,0
313,1.49E+12,2017-01-25-6-33-12AM,0
